id,release_date,movie_title,production_budget,domestic_gross,worldwide_gross,release_year,foreign_gross,movie_id,movie_id2
86,2015-07-17,bajrangi bhaijaan,13000000,8178001,121778347,2015,113600346,bajrangibhaijaan20150717,bajrangi bhaijaan2015
88,2016-09-09,robinson crusoe,13000000,8005586,42446455,2016,34440869,robinsoncrusoe20160909,robinson crusoe2016
92,2001-08-24,bubble boy,13000000,5002310,5002310,2001,0,bubbleboy20010824,bubble boy2001
93,2002-02-01,birthday girl,13000000,4919896,8130727,2002,3210831,birthdaygirl20020201,birthday girl2002
94,2007-05-04,"paris, je t'aime",13000000,4857374,5175088,2007,317714,parisjetaime20070504,"paris, je t'aime2007"
95,2018-12-07,ben is back,13000000,3703182,9633111,2018,5929929,benisback20181207,ben is back2018
96,2007-08-24,resurrecting the champ,13000000,3172382,3260555,2007,88173,resurrectingthechamp20070824,resurrecting the champ2007
97,2010-03-26,chloe,13000000,3075255,11831131,2010,8755876,chloe20100326,chloe2010
98,2001-03-02,the widow of st. pierre,13000000,3058380,3058380,2001,0,thewidowofstpierre20010302,the widow of st. pierre2001
99,2015-12-04,youth,13000000,2703296,24001573,2015,21298277,youth20151204,youth2015
1,2010-02-26,un prophã¨te,13000000,2087720,19910624,2010,17822904,unprophãte20100226,un prophã¨te2010
2,2010-12-03,"i love you, phillip morris",13000000,2037459,23014027,2010,20976568,iloveyouphillipmorris20101203,"i love you, phillip morris2010"
3,2015-07-24,the vatican tapes,13000000,1784763,14929184,2015,13144421,thevaticantapes20150724,the vatican tapes2015
4,2006-03-17,find me guilty,13000000,1173673,2898225,2006,1724552,findmeguilty20060317,find me guilty2006
6,2006-10-13,infamous,13000000,1151330,2613717,2006,1462387,infamous20061013,infamous2006
7,2011-07-29,attack the block,13000000,1024175,6459183,2011,5435008,attacktheblock20110729,attack the block2011
8,2015-08-14,brothers,13000000,656688,17856688,2015,17200000,brothers20150814,brothers2015
9,2000-12-29,the claim,13000000,622023,1375635,2000,753612,theclaim20001229,the claim2000
10,2011-12-23,in the land of blood and honey,13000000,303877,509193,2011,205316,inthelandofbloodandhoney20111223,in the land of blood and honey2011
11,2010-06-18,the killer inside me,13000000,217277,3617277,2010,3400000,thekillerinsideme20100618,the killer inside me2010
12,2012-03-30,womb,13000000,0,0,2012,0,womb20120330,womb2012
13,2019-12-31,rogue city,13000000,0,0,2019,0,roguecity20191231,rogue city2019
14,2013-03-15,the call,12800000,51872378,69821476,2013,17949098,thecall20130315,the call2013
15,2016-08-05,operation chromite,12700000,1022720,49196532,2016,48173812,operationchromite20160805,operation chromite2016
16,2014-09-12,the drop,12600000,10724389,19054534,2014,8330145,thedrop20140912,the drop2014
17,2002-07-12,the crocodile hunter: collision course,12500000,28436931,33436931,2002,5000000,thecrocodilehuntercollisioncourse20020712,the crocodile hunter: collision course2002
18,2010-09-03,machete,12500000,26593646,46370970,2010,19777324,machete20100903,machete2010
19,2002-12-19,antwone fisher,12500000,21078145,23367586,2002,2289441,antwonefisher20021219,antwone fisher2002
21,2002-11-22,the emperor's club,12500000,14060950,16193713,2002,2132763,theemperorsclub20021122,the emperor's club2002
23,2009-09-11,sorority row,12500000,11965282,26735797,2009,14770515,sororityrow20090911,sorority row2009
25,2008-11-07,the boy in the striped pyjamas,12500000,9046156,44083403,2008,35037247,theboyinthestripedpyjamas20081107,the boy in the striped pyjamas2008
28,2010-10-15,conviction,12500000,6797696,11826980,2010,5029284,conviction20101015,conviction2010
29,2007-10-12,lars and the real girl,12500000,5956480,11277119,2007,5320639,larsandtherealgirl20071012,lars and the real girl2007
30,2010-05-21,solitary man,12500000,4360548,4360548,2010,0,solitaryman20100521,solitary man2010
31,2000-09-22,dancer in the dark,12500000,4157491,45557491,2000,41400000,dancerinthedark20000922,dancer in the dark2000
32,2010-12-17,casino jack,12500000,2039869,2272186,2010,232317,casinojack20101217,casino jack2010
35,2004-09-03,tae guik gi: the brotherhood of war,12500000,1110186,69826708,2004,68716522,taeguikgithebrotherhoodofwar20040903,tae guik gi: the brotherhood of war2004
36,2010-04-16,the perfect game,12500000,1089445,3931367,2010,2841922,theperfectgame20100416,the perfect game2010
37,2012-10-05,the paperboy,12500000,677200,4027663,2012,3350463,thepaperboy20121005,the paperboy2012
38,2013-03-01,ernest et celestine,12500000,292562,9376444,2013,9083882,ernestetcelestine20130301,ernest et celestine2013
39,2012-05-04,a little bit of heaven,12500000,10011,1100287,2012,1090276,alittlebitofheaven20120504,a little bit of heaven2012
43,2014-06-06,the fault in our stars,12000000,124872350,307166834,2014,182294484,thefaultinourstars20140606,the fault in our stars2014
45,2012-04-20,think like a man,12000000,91547205,113373764,2012,21826559,thinklikeaman20120420,think like a man2012
46,2014-04-16,heaven is for real,12000000,91386097,100916299,2014,9530202,heavenisforreal20140416,heaven is for real2014
49,2002-09-13,barbershop,12000000,75781642,77063461,2002,1281819,barbershop20020913,barbershop2002
52,2012-02-24,act of valor,12000000,70012847,82497035,2012,12484188,actofvalor20120224,act of valor2012
54,2006-08-11,step up,12000000,65328121,110989157,2006,45661036,stepup20060811,step up2006
55,2012-02-03,chronicle,12000000,64575175,123681790,2012,59106615,chronicle20120203,chronicle2012
58,2012-03-02,project x,12000000,54731865,103028188,2012,48296323,projectx20120302,project x2012
59,2017-11-10,"three billboards outside ebbing, missouri",12000000,54513740,160191915,2017,105678175,threebillboardsoutsideebbingmissouri20171110,"three billboards outside ebbing, missouri2017"
60,2016-11-25,lion,12000000,51739495,149570720,2016,97831225,lion20161125,lion2016
61,2018-05-04,overboard,12000000,50316123,85369830,2018,35053707,overboard20180504,overboard2018
64,2008-04-25,harold & kumar escape from guantanamo bay,12000000,38108728,43353117,2008,5244389,haroldkumarescapefromguantanamobay20080425,harold & kumar escape from guantanamo bay2008
65,2013-11-22,philomena,12000000,37709979,98963392,2013,61253413,philomena20131122,philomena2013
67,2002-02-15,crossroads,12000000,37188667,57000000,2002,19811333,crossroads20020215,crossroads2002
68,2015-07-24,paper towns,12000000,32000304,85450484,2015,53450180,papertowns20150724,paper towns2015
69,2008-10-10,quarantine,12000000,31691811,41924774,2008,10232963,quarantine20081010,quarantine2008
70,2002-08-21,one hour photo,12000000,31597131,52223306,2002,20626175,onehourphoto20020821,one hour photo2002
71,2008-02-01,the eye,12000000,31418697,57577765,2008,26159068,theeye20080201,the eye2008
72,2004-04-07,johnson family vacation,12000000,31203964,31286759,2004,82795,johnsonfamilyvacation20040407,johnson family vacation2004
73,2001-12-21,how high,12000000,31155435,31222395,2001,66960,howhigh20011221,how high2001
75,2006-09-01,crank,12000000,27838408,43924923,2006,16086515,crank20060901,crank2006
77,2016-08-12,hell or high water,12000000,27007844,37584304,2016,10576460,hellorhighwater20160812,hell or high water2016
78,2002-10-25,frida,12000000,25885000,56131239,2002,30246239,frida20021025,frida2002
79,2012-07-05,katy perry: part of me,12000000,25326071,32700439,2012,7374368,katyperrypartofme20120705,katy perry: part of me2012
80,2014-12-12,top five,12000000,25317379,26001741,2014,684362,topfive20141212,top five2014
84,2015-01-30,project almanac,12000000,22348241,32909437,2015,10561196,projectalmanac20150130,project almanac2015
85,2010-05-14,just wright,12000000,21540363,21867665,2010,327302,justwright20100514,just wright2010
89,2005-03-11,the upside of anger,12000000,18761993,28915761,2005,10153768,theupsideofanger20050311,the upside of anger2005
90,2006-03-03,aquamarine,12000000,18597342,22978953,2006,4381611,aquamarine20060303,aquamarine2006
91,2013-11-15,nebraska,12000000,17654912,24761360,2013,7106448,nebraska20131115,nebraska2013
92,2004-01-09,my baby's daddy,12000000,17321573,17322212,2004,639,mybabysdaddy20040109,my baby's daddy2004
93,2001-10-05,max keeble's big move,12000000,17292381,17292381,2001,0,maxkeeblesbigmove20011005,max keeble's big move2001
94,2011-12-09,young adult,12000000,16311571,22750356,2011,6438785,youngadult20111209,young adult2011
95,2013-11-01,about time,12000000,15323921,89309178,2013,73985257,abouttime20131101,about time2013
96,2018-12-14,if beale street could talk,12000000,14915773,19859167,2018,4943394,ifbealestreetcouldtalk20181214,if beale street could talk2018
97,2017-07-14,wish upon,12000000,14301505,23477345,2017,9175840,wishupon20170714,wish upon2017
100,2008-10-03,rachel getting married,12000000,12796861,17475475,2008,4678614,rachelgettingmarried20081003,rachel getting married2008
2,2003-12-12,girl with a pearl earring,12000000,11634362,43274797,2003,31640435,girlwithapearlearring20031212,girl with a pearl earring2003
4,2017-04-21,unforgettable,12000000,11368012,16221211,2017,4853199,unforgettable20170421,unforgettable2017
5,2004-12-03,house of flying daggers,12000000,11050094,92863945,2004,81813851,houseofflyingdaggers20041203,house of flying daggers2004
6,2002-03-22,sorority boys,12000000,10198766,12516222,2002,2317456,sororityboys20020322,sorority boys2002
7,2017-10-13,marshall,12000000,10051659,10116816,2017,65157,marshall20171013,marshall2017
8,2008-12-05,cadillac records,12000000,8195551,8942516,2008,746965,cadillacrecords20081205,cadillac records2008
9,2012-09-14,arbitrage,12000000,7919574,35830713,2012,27911139,arbitrage20120914,arbitrage2012
11,2000-05-12,screwed,12000000,6982680,6982680,2000,0,screwed20000512,screwed2000
12,2006-10-20,running with scissors,12000000,6860000,8706701,2006,1846701,runningwithscissors20061020,running with scissors2006
14,2012-06-01,for greater glory: the true story of cristiada,12000000,5669081,10026255,2012,4357174,forgreaterglorythetruestoryofcristiada20120601,for greater glory: the true story of cristiada2012
15,2006-11-17,for your consideration,12000000,5549923,5549923,2006,0,foryourconsideration20061117,for your consideration2006
17,2003-06-20,from justin to kelly,12000000,4922166,4922166,2003,0,fromjustintokelly20030620,from justin to kelly2003
20,2003-10-22,in the cut,12000000,4717455,23693646,2003,18976191,inthecut20031022,in the cut2003
21,2008-02-22,charlie bartlett,12000000,3950294,5295909,2008,1345615,charliebartlett20080222,charlie bartlett2008
22,2009-02-13,two lovers,12000000,3149034,16349034,2009,13200000,twolovers20090213,two lovers2009
23,2013-11-15,la grande bellezza,12000000,2883879,29549145,2013,26665266,lagrandebellezza20131115,la grande bellezza2013
24,2002-02-15,last orders,12000000,2326407,2326407,2002,0,lastorders20020215,last orders2002
25,2007-03-09,gwoemul,12000000,2201923,92618117,2007,90416194,gwoemul20070309,gwoemul2007
28,2002-06-14,the dangerous lives of altar boys,12000000,1779284,1779284,2002,0,thedangerouslivesofaltarboys20020614,the dangerous lives of altar boys2002
29,2013-03-01,stoker,12000000,1703125,12034913,2013,10331788,stoker20130301,stoker2013
30,2008-03-07,married life,12000000,1506998,2975188,2008,1468190,marriedlife20080307,married life2008
31,2005-08-05,2046,12000000,1442338,19287485,2005,17845147,204620050805,20462005
32,2011-03-11,kill the irishman,12000000,1188194,1188194,2011,0,killtheirishman20110311,kill the irishman2011
33,2005-09-30,duma,12000000,870067,994790,2005,124723,duma20050930,duma2005
34,2012-04-20,darling companion,12000000,793352,1200346,2012,406994,darlingcompanion20120420,darling companion2012
35,2010-06-04,ondine,12000000,550472,557545,2010,7073,ondine20100604,ondine2010
36,2001-07-20,brother,12000000,450594,450594,2001,0,brother20010720,brother2001
37,2002-10-04,welcome to collinwood,12000000,378650,4606284,2002,4227634,welcometocollinwood20021004,welcome to collinwood2002
38,2008-04-18,life before her eyes,12000000,303439,7203439,2008,6900000,lifebeforehereyes20080418,life before her eyes2008
40,2007-09-28,trade,12000000,214202,1513388,2007,1299186,trade20070928,trade2007
41,2006-01-06,fateless,12000000,196857,196857,2006,0,fateless20060106,fateless2006
42,2010-09-03,san qiang pai an jing qi,12000000,190946,310946,2010,120000,sanqiangpaianjingqi20100903,san qiang pai an jing qi2010
44,2001-03-09,company man,12000000,146028,622273,2001,476245,companyman20010309,company man2001
45,2009-11-07,nanjing! nanjing!,12000000,122558,20122558,2009,20000000,nanjingnanjing20091107,nanjing! nanjing!2009
46,2015-10-09,trash,12000000,17484,6553186,2015,6535702,trash20151009,trash2015
47,2011-08-19,5 days of war,12000000,17479,87793,2011,70314,5daysofwar20110819,5 days of war2011
48,2015-11-11,10 days in a madhouse,12000000,14616,14616,2015,0,10daysinamadhouse20151111,10 days in a madhouse2015
49,2009-04-07,1612,12000000,0,5400624,2009,5400624,161220090407,16122009
50,2015-12-31,san cheng ji,12000000,0,1950194,2015,1950194,sanchengji20151231,san cheng ji2015
51,2011-12-31,tu xia chuan qi,12000000,0,1828400,2011,1828400,tuxiachuanqi20111231,tu xia chuan qi2011
52,2010-02-10,triangle,12000000,0,1594955,2010,1594955,triangle20100210,triangle2010
53,2013-10-19,supesu batorushippu yamato,12000000,0,0,2013,0,supesubatorushippuyamato20131019,supesu batorushippu yamato2013
54,2014-10-03,drive hard,12000000,0,0,2014,0,drivehard20141003,drive hard2014
55,2015-10-30,dancin' it's on,12000000,0,0,2015,0,dancinitson20151030,dancin' it's on2015
56,2009-06-05,home,12000000,0,0,2009,0,home20090605,home2009
57,2016-09-23,the dressmaker,11900000,2022115,24041617,2016,22019502,thedressmaker20160923,the dressmaker2016
60,2015-11-20,carol,11800000,12711491,42843521,2015,30132030,carol20151120,carol2015
62,2016-01-22,dirty grandpa,11500000,35593113,105078449,2016,69485336,dirtygrandpa20160122,dirty grandpa2016
63,2009-11-27,the cry of the owl,11500000,0,0,2009,0,thecryoftheowl20091127,the cry of the owl2009
64,2009-10-09,st. trinianâs,11400000,15000,29830239,2009,29815239,sttrinianâs20091009,st. trinianâs2009
68,2010-12-10,the fighter,11000000,93617009,129262388,2010,35645379,thefighter20101210,the fighter2010
69,2008-10-24,high school musical 3: senior year,11000000,90559416,274392880,2008,183833464,highschoolmusical3senioryear20081024,high school musical 3: senior year2008
71,2006-09-22,jackass: number two,11000000,72778712,85278712,2006,12500000,jackassnumbertwo20060922,jackass: number two2006
73,2014-08-22,if i stay,11000000,50474843,78356170,2014,27881327,ifistay20140822,if i stay2014
75,2003-04-04,phone booth,11000000,46566212,97837138,2003,51270926,phonebooth20030404,phone booth2003
76,2002-01-25,a walk to remember,11000000,41227069,46060861,2002,4833792,awalktoremember20020125,a walk to remember2002
79,2015-11-04,brooklyn,11000000,38322743,62076141,2015,23753398,brooklyn20151104,brooklyn2015
80,2008-10-17,the secret life of bees,11000000,37780486,39994347,2008,2213861,thesecretlifeofbees20081017,the secret life of bees2008
81,2015-04-01,woman in gold,11000000,33307793,58586407,2015,25278614,womaningold20150401,woman in gold2015
83,2017-12-08,"i, tonya",11000000,30014534,53797409,2017,23782875,itonya20171208,"i, tonya2017"
84,2009-10-23,saw vi,11000000,27693292,69752402,2009,42059110,sawvi20091023,saw vi2009
85,2001-10-12,corky romano,11000000,23978402,25116103,2001,1137701,corkyromano20011012,corky romano2001
86,2019-02-14,fighting with my family,11000000,22958583,39049922,2019,16091339,fightingwithmyfamily20190214,fighting with my family2019
90,2013-01-11,quartet,11000000,18388357,56178935,2013,37790578,quartet20130111,quartet2013
91,2001-11-21,out cold,11000000,13906394,14786394,2001,880000,outcold20011121,out cold2001
92,2000-10-13,the ladies man,11000000,13592872,13719474,2000,126602,theladiesman20001013,the ladies man2000
93,2001-03-30,tomcats,11000000,13558739,13558739,2001,0,tomcats20010330,tomcats2001
94,2013-12-06,inside llewyn davis,11000000,13248209,32943247,2013,19695038,insidellewyndavis20131206,inside llewyn davis2013
95,2002-04-12,frailty,11000000,13110448,19947280,2002,6836832,frailty20020412,frailty2002
97,2004-11-12,kinsey,11000000,10214647,17443529,2004,7228882,kinsey20041112,kinsey2004
98,2013-05-10,peeples,11000000,9177065,9307166,2013,130101,peeples20130510,peeples2013
100,2016-07-06,sultan,11000000,5599781,72989781,2016,67390000,sultan20160706,sultan2016
1,2002-02-01,slackers,11000000,4814244,5942218,2002,1127974,slackers20020201,slackers2002
2,2003-09-26,the gospel of john,11000000,4068087,4234355,2003,166268,thegospelofjohn20030926,the gospel of john2003
3,2004-10-10,vera drake,11000000,3753806,13353855,2004,9600049,veradrake20041010,vera drake2004
4,2003-01-31,the guru,11000000,3051221,24150550,2003,21099329,theguru20030131,the guru2003
9,2007-09-07,romance and cigarettes,11000000,551002,3231251,2007,2680249,romanceandcigarettes20070907,romance and cigarettes2007
10,2006-11-10,copying beethoven,11000000,355968,6586324,2006,6230356,copyingbeethoven20061110,copying beethoven2006
11,2011-08-26,brighton rock,11000000,229653,229653,2011,0,brightonrock20110826,brighton rock2011
12,2012-11-16,le prã©nom,11000000,61611,25307405,2012,25245794,leprãnom20121116,le prã©nom2012
13,2015-05-08,la famille bã©lier,11000000,0,82438670,2015,82438670,lafamillebãlier20150508,la famille bã©lier2015
14,2012-05-04,lol,11000000,0,10431506,2012,10431506,lol20120504,lol2012
15,2016-02-05,misconduct,11000000,0,2352511,2016,2352511,misconduct20160205,misconduct2016
16,2019-12-31,eli,11000000,0,0,2019,0,eli20191231,eli2019
17,2008-10-24,saw v,10800000,56746769,118209778,2008,61463009,sawv20081024,saw v2008
18,2012-05-25,les intouchables,10800000,13182281,484873045,2012,471690764,lesintouchables20120525,les intouchables2012
19,2007-04-27,jindabyne,10800000,399879,2862544,2007,2462665,jindabyne20070427,jindabyne2007
20,2006-08-11,kabhi alvida naa kehna,10750000,3275443,32575443,2006,29300000,kabhialvidanaakehna20060811,kabhi alvida naa kehna2006
24,2004-12-25,darkness,10600000,22163442,34409206,2004,12245764,darkness20041225,darkness2004
25,2013-12-06,the last days on mars,10600000,24084,261364,2013,237280,thelastdaysonmars20131206,the last days on mars2013
28,2007-04-20,in the land of women,10500000,11052958,14140402,2007,3087444,inthelandofwomen20070420,in the land of women2007
30,2004-02-20,the blue butterfly,10400000,1610194,1610194,2004,0,thebluebutterfly20040220,the blue butterfly2004
31,2001-11-02,le fabuleux destin d'amã©lie poulain,10350000,33201661,174201661,2001,141000000,lefabuleuxdestindamãliepoulain20011102,le fabuleux destin d'amã©lie poulain2001
32,2019-01-04,pmc: deo beong-keo,10300000,0,12478635,2019,12478635,pmcdeobeongkeo20190104,pmc: deo beong-keo2019
34,2010-04-30,housefull,10100000,1183658,18726300,2010,17542642,housefull20100430,housefull2010
35,2007-08-24,september dawn,10100000,1066555,1066555,2007,0,septemberdawn20070824,september dawn2007
36,2018-10-19,halloween,10000000,159342015,254900667,2018,95558652,halloween20181019,halloween2018
38,2004-10-22,the grudge,10000000,110359362,187281115,2004,76921753,thegrudge20041022,the grudge2004
39,2016-08-26,donât breathe,10000000,89217875,158973685,2016,69755810,donâtbreathe20160826,donât breathe2016
41,2006-10-27,saw iii,10000000,80238724,163876815,2006,83638091,sawiii20061027,saw iii2006
42,2016-07-01,the purge: election year,10000000,79042440,118514727,2016,39472287,thepurgeelectionyear20160701,the purge: election year2016
43,2018-05-18,book club,10000000,68566296,91113683,2018,22547387,bookclub20180518,book club2018
44,2000-08-25,bring it on,10000000,68353550,90453550,2000,22100000,bringiton20000825,bring it on2000
45,2018-01-05,insidious: the last key,10000000,67745330,167885588,2018,100140258,insidiousthelastkey20180105,insidious: the last key2018
47,2007-10-26,saw iv,10000000,63300095,135759694,2007,72459599,sawiv20071026,saw iv2007
48,2006-02-24,madea's family reunion,10000000,63257940,63320521,2006,62581,madeasfamilyreunion20060224,madea's family reunion2006
49,2005-01-07,white noise,10000000,56094360,92094360,2005,36000000,whitenoise20050107,white noise2005
51,2015-06-05,insidious chapter 3,10000000,52218558,120453155,2015,68234597,insidiouschapter320150605,insidious chapter 32015
